,Date,Price,Number Sold,Item
516,2017-01-29,3.168,84,Righteous Thunderbolt
517,2017-01-30,3.251,79,Righteous Thunderbolt
518,2017-01-31,3.391,82,Righteous Thunderbolt
519,2017-02-01,3.334,71,Righteous Thunderbolt
520,2017-02-02,3.43,77,Righteous Thunderbolt
521,2017-02-03,3.391,101,Righteous Thunderbolt
522,2017-02-04,3.464,134,Righteous Thunderbolt
523,2017-02-05,3.567,108,Righteous Thunderbolt
524,2017-02-06,3.505,112,Righteous Thunderbolt
525,2017-02-07,3.506,104,Righteous Thunderbolt
526,2017-02-08,3.62,95,Righteous Thunderbolt
527,2017-02-09,3.676,82,Righteous Thunderbolt
528,2017-02-10,3.735,91,Righteous Thunderbolt
529,2017-02-11,3.866,90,Righteous Thunderbolt
530,2017-02-12,4.086,103,Righteous Thunderbolt
531,2017-02-13,4.136,85,Righteous Thunderbolt
532,2017-02-14,4.055,61,Righteous Thunderbolt
533,2017-02-15,4.173,87,Righteous Thunderbolt
534,2017-02-16,4.192,78,Righteous Thunderbolt
535,2017-02-17,4.169,97,Righteous Thunderbolt
536,2017-02-18,4.224,97,Righteous Thunderbolt
537,2017-02-19,4.207,100,Righteous Thunderbolt
538,2017-02-20,4.227,86,Righteous Thunderbolt
539,2017-02-21,4.17,85,Righteous Thunderbolt
540,2017-02-22,4.125,87,Righteous Thunderbolt
541,2017-02-23,4.113,80,Righteous Thunderbolt
542,2017-02-24,4.093,109,Righteous Thunderbolt
543,2017-02-25,4.085,110,Righteous Thunderbolt
544,2017-02-26,4.044,115,Righteous Thunderbolt
545,2017-02-27,4.072,95,Righteous Thunderbolt
546,2017-02-28,4.071,86,Righteous Thunderbolt
547,2017-03-01,3.995,78,Righteous Thunderbolt
548,2017-03-02,3.96,93,Righteous Thunderbolt
549,2017-03-03,4.001,101,Righteous Thunderbolt
550,2017-03-04,3.982,99,Righteous Thunderbolt
551,2017-03-05,4.039,122,Righteous Thunderbolt
552,2017-03-06,4.063,111,Righteous Thunderbolt
553,2017-03-07,4.089,80,Righteous Thunderbolt
554,2017-03-08,4.003,73,Righteous Thunderbolt
555,2017-03-09,3.909,90,Righteous Thunderbolt
556,2017-03-10,3.835,98,Righteous Thunderbolt
557,2017-03-11,3.823,132,Righteous Thunderbolt
558,2017-03-12,3.95,139,Righteous Thunderbolt
559,2017-03-13,3.942,69,Righteous Thunderbolt
560,2017-03-14,3.952,87,Righteous Thunderbolt
561,2017-03-15,3.924,79,Righteous Thunderbolt
562,2017-03-16,3.673,106,Righteous Thunderbolt
563,2017-03-17,3.822,110,Righteous Thunderbolt
564,2017-03-18,3.851,123,Righteous Thunderbolt
565,2017-03-19,3.933,114,Righteous Thunderbolt
566,2017-03-20,3.935,82,Righteous Thunderbolt
567,2017-03-21,3.931,85,Righteous Thunderbolt
568,2017-03-22,3.882,106,Righteous Thunderbolt
569,2017-03-23,3.886,106,Righteous Thunderbolt
570,2017-03-24,3.813,94,Righteous Thunderbolt
571,2017-03-25,3.755,130,Righteous Thunderbolt
572,2017-03-26,3.677,133,Righteous Thunderbolt
573,2017-03-27,3.63,94,Righteous Thunderbolt
574,2017-03-28,3.718,93,Righteous Thunderbolt
575,2017-03-29,3.765,78,Righteous Thunderbolt
576,2017-03-30,3.74,93,Righteous Thunderbolt
577,2017-03-31,3.733,97,Righteous Thunderbolt
578,2017-04-01,3.685,119,Righteous Thunderbolt
579,2017-04-02,3.692,129,Righteous Thunderbolt
580,2017-04-03,3.654,78,Righteous Thunderbolt
581,2017-04-04,3.628,81,Righteous Thunderbolt
582,2017-04-05,3.626,84,Righteous Thunderbolt
583,2017-04-06,3.566,75,Righteous Thunderbolt
584,2017-04-07,3.584,95,Righteous Thunderbolt
585,2017-04-08,3.556,100,Righteous Thunderbolt
586,2017-04-09,3.608,114,Righteous Thunderbolt
587,2017-04-10,3.619,101,Righteous Thunderbolt
588,2017-04-11,3.61,109,Righteous Thunderbolt
589,2017-04-12,3.615,88,Righteous Thunderbolt
590,2017-04-13,3.615,98,Righteous Thunderbolt
591,2017-04-14,3.66,88,Righteous Thunderbolt
592,2017-04-15,3.589,112,Righteous Thunderbolt
593,2017-04-16,3.67,97,Righteous Thunderbolt
594,2017-04-17,3.76,84,Righteous Thunderbolt
595,2017-04-18,3.67,80,Righteous Thunderbolt
596,2017-04-19,3.582,85,Righteous Thunderbolt
597,2017-04-20,3.456,122,Righteous Thunderbolt
598,2017-04-21,3.529,139,Righteous Thunderbolt
599,2017-04-22,3.512,117,Righteous Thunderbolt
600,2017-04-23,3.549,119,Righteous Thunderbolt
601,2017-04-24,3.509,101,Righteous Thunderbolt
602,2017-04-25,3.516,99,Righteous Thunderbolt
603,2017-04-26,3.507,78,Righteous Thunderbolt
604,2017-04-27,3.524,88,Righteous Thunderbolt
605,2017-04-28,3.607,90,Righteous Thunderbolt
606,2017-04-29,3.568,85,Righteous Thunderbolt
607,2017-04-30,3.588,110,Righteous Thunderbolt
608,2017-05-01,3.571,114,Righteous Thunderbolt
609,2017-05-02,3.508,101,Righteous Thunderbolt
610,2017-05-03,3.462,94,Righteous Thunderbolt
611,2017-05-04,3.405,92,Righteous Thunderbolt
612,2017-05-05,2.712,170,Righteous Thunderbolt
613,2017-05-06,2.911,129,Righteous Thunderbolt
614,2017-05-07,3.19,111,Righteous Thunderbolt
615,2017-05-08,3.166,98,Righteous Thunderbolt
616,2017-05-09,3.131,79,Righteous Thunderbolt
617,2017-05-10,3.136,110,Righteous Thunderbolt
618,2017-05-11,3.256,80,Righteous Thunderbolt
619,2017-05-12,3.213,119,Righteous Thunderbolt
620,2017-05-13,3.143,99,Righteous Thunderbolt
621,2017-05-14,3.203,120,Righteous Thunderbolt
622,2017-05-15,3.193,130,Righteous Thunderbolt
623,2017-05-16,3.202,117,Righteous Thunderbolt
624,2017-05-17,3.196,87,Righteous Thunderbolt
625,2017-05-18,3.306,91,Righteous Thunderbolt
626,2017-05-19,3.445,111,Righteous Thunderbolt
627,2017-05-20,3.346,122,Righteous Thunderbolt
628,2017-05-21,3.329,126,Righteous Thunderbolt
629,2017-05-22,3.368,99,Righteous Thunderbolt
630,2017-05-23,3.354,123,Righteous Thunderbolt
631,2017-05-24,3.304,107,Righteous Thunderbolt
632,2017-05-25,3.319,105,Righteous Thunderbolt
633,2017-05-26,3.272,95,Righteous Thunderbolt
634,2017-05-27,3.179,109,Righteous Thunderbolt
635,2017-05-28,3.177,100,Righteous Thunderbolt
636,2017-05-29,3.237,106,Righteous Thunderbolt
637,2017-05-30,3.222,98,Righteous Thunderbolt
638,2017-05-31,3.249,101,Righteous Thunderbolt
639,2017-06-01,3.323,116,Righteous Thunderbolt
640,2017-06-02,3.407,82,Righteous Thunderbolt
641,2017-06-03,3.465,77,Righteous Thunderbolt
642,2017-06-04,3.572,109,Righteous Thunderbolt
643,2017-06-05,3.745,96,Righteous Thunderbolt
644,2017-06-06,3.729,87,Righteous Thunderbolt
645,2017-06-07,3.67,89,Righteous Thunderbolt
646,2017-06-08,3.606,90,Righteous Thunderbolt
647,2017-06-09,3.574,97,Righteous Thunderbolt
648,2017-06-10,3.561,101,Righteous Thunderbolt
649,2017-06-11,3.593,114,Righteous Thunderbolt
650,2017-06-12,3.611,89,Righteous Thunderbolt
651,2017-06-13,3.606,88,Righteous Thunderbolt
652,2017-06-14,3.557,80,Righteous Thunderbolt
653,2017-06-15,3.458,79,Righteous Thunderbolt
654,2017-06-16,3.432,110,Righteous Thunderbolt
655,2017-06-17,3.407,105,Righteous Thunderbolt
656,2017-06-18,3.405,128,Righteous Thunderbolt
657,2017-06-19,3.405,103,Righteous Thunderbolt
658,2017-06-20,3.376,92,Righteous Thunderbolt
659,2017-06-21,3.363,102,Righteous Thunderbolt
660,2017-06-22,3.209,127,Righteous Thunderbolt
661,2017-06-23,3.134,116,Righteous Thunderbolt
662,2017-06-24,3.242,115,Righteous Thunderbolt
663,2017-06-25,3.215,102,Righteous Thunderbolt
664,2017-06-26,3.258,90,Righteous Thunderbolt
665,2017-06-27,3.315,85,Righteous Thunderbolt
666,2017-06-28,3.405,92,Righteous Thunderbolt
667,2017-06-29,3.378,104,Righteous Thunderbolt
668,2017-06-30,3.43,96,Righteous Thunderbolt
669,2017-07-01,3.543,96,Righteous Thunderbolt
670,2017-07-02,3.53,106,Righteous Thunderbolt
671,2017-07-03,3.521,90,Righteous Thunderbolt
672,2017-07-04,3.545,105,Righteous Thunderbolt
673,2017-07-05,3.564,99,Righteous Thunderbolt
674,2017-07-06,3.59,99,Righteous Thunderbolt
675,2017-07-07,3.627,71,Righteous Thunderbolt
676,2017-07-08,3.698,104,Righteous Thunderbolt
677,2017-07-09,3.769,109,Righteous Thunderbolt
678,2017-07-10,3.948,78,Righteous Thunderbolt
679,2017-07-11,3.858,87,Righteous Thunderbolt
680,2017-07-12,3.861,70,Righteous Thunderbolt
681,2017-07-13,3.795,78,Righteous Thunderbolt
682,2017-07-14,3.715,110,Righteous Thunderbolt
683,2017-07-15,3.715,134,Righteous Thunderbolt
684,2017-07-16,3.787,122,Righteous Thunderbolt
685,2017-07-17,3.749,104,Righteous Thunderbolt
686,2017-07-18,3.776,94,Righteous Thunderbolt
687,2017-07-19,3.798,103,Righteous Thunderbolt
688,2017-07-20,3.903,88,Righteous Thunderbolt
689,2017-07-21,3.972,77,Righteous Thunderbolt
690,2017-07-22,3.981,95,Righteous Thunderbolt
691,2017-07-23,4.254,78,Righteous Thunderbolt
692,2017-07-24,4.254,95,Righteous Thunderbolt
693,2017-07-25,4.355,78,Righteous Thunderbolt
694,2017-07-26,4.402,82,Righteous Thunderbolt
695,2017-07-27,4.32,111,Righteous Thunderbolt
696,2017-07-28,4.324,86,Righteous Thunderbolt
697,2017-07-29,4.609,107,Righteous Thunderbolt
698,2017-07-30,4.644,94,Righteous Thunderbolt
699,2017-07-31,4.613,81,Righteous Thunderbolt
700,2017-08-01,4.539,90,Righteous Thunderbolt
701,2017-08-02,4.635,79,Righteous Thunderbolt
702,2017-08-03,4.656,94,Righteous Thunderbolt
703,2017-08-04,4.947,88,Righteous Thunderbolt
704,2017-08-05,4.699,88,Righteous Thunderbolt
705,2017-08-06,4.198,105,Righteous Thunderbolt
706,2017-08-07,4.174,75,Righteous Thunderbolt
707,2017-08-08,4.172,80,Righteous Thunderbolt
708,2017-08-09,4.124,81,Righteous Thunderbolt
709,2017-08-10,4.269,76,Righteous Thunderbolt
710,2017-08-11,4.161,81,Righteous Thunderbolt
711,2017-08-12,4.215,104,Righteous Thunderbolt
712,2017-08-13,4.09,99,Righteous Thunderbolt
713,2017-08-14,4.092,103,Righteous Thunderbolt
714,2017-08-15,4.113,82,Righteous Thunderbolt
715,2017-08-16,4.211,96,Righteous Thunderbolt
716,2017-08-17,4.256,97,Righteous Thunderbolt
717,2017-08-18,4.355,99,Righteous Thunderbolt
718,2017-08-19,4.539,107,Righteous Thunderbolt
719,2017-08-20,4.948,97,Righteous Thunderbolt
720,2017-08-21,5.023,90,Righteous Thunderbolt
721,2017-08-22,4.767,89,Righteous Thunderbolt
722,2017-08-23,4.978,83,Righteous Thunderbolt
723,2017-08-24,4.888,83,Righteous Thunderbolt
724,2017-08-25,4.849,94,Righteous Thunderbolt
725,2017-08-26,5.086,93,Righteous Thunderbolt
726,2017-08-27,5.02,79,Righteous Thunderbolt
727,2017-08-28,4.964,72,Righteous Thunderbolt
728,2017-08-29,4.942,87,Righteous Thunderbolt
729,2017-08-30,4.956,78,Righteous Thunderbolt
730,2017-08-31,4.908,71,Righteous Thunderbolt
731,2017-09-01,4.93,89,Righteous Thunderbolt
732,2017-09-02,4.889,81,Righteous Thunderbolt
733,2017-09-03,4.956,94,Righteous Thunderbolt
734,2017-09-04,4.83,87,Righteous Thunderbolt
735,2017-09-05,4.868,74,Righteous Thunderbolt
736,2017-09-06,4.858,80,Righteous Thunderbolt
737,2017-09-07,4.819,76,Righteous Thunderbolt
738,2017-09-08,4.798,76,Righteous Thunderbolt
739,2017-09-09,4.738,102,Righteous Thunderbolt
740,2017-09-10,4.713,95,Righteous Thunderbolt
741,2017-09-11,4.616,70,Righteous Thunderbolt
742,2017-09-12,4.632,65,Righteous Thunderbolt
743,2017-09-13,4.697,81,Righteous Thunderbolt
744,2017-09-14,4.534,72,Righteous Thunderbolt
745,2017-09-15,4.675,82,Righteous Thunderbolt
746,2017-09-16,4.641,104,Righteous Thunderbolt
747,2017-09-17,4.636,102,Righteous Thunderbolt
748,2017-09-18,4.516,79,Righteous Thunderbolt
749,2017-09-19,4.38,91,Righteous Thunderbolt
750,2017-09-20,4.4,97,Righteous Thunderbolt
751,2017-09-21,4.365,67,Righteous Thunderbolt
752,2017-09-22,4.456,81,Righteous Thunderbolt
753,2017-09-23,4.535,108,Righteous Thunderbolt
754,2017-09-24,4.56,87,Righteous Thunderbolt
755,2017-09-25,4.583,82,Righteous Thunderbolt
756,2017-09-26,4.478,78,Righteous Thunderbolt
757,2017-09-27,4.421,60,Righteous Thunderbolt
758,2017-09-28,4.407,81,Righteous Thunderbolt
759,2017-09-29,4.417,85,Righteous Thunderbolt
760,2017-09-30,4.487,109,Righteous Thunderbolt
761,2017-10-01,4.592,86,Righteous Thunderbolt
762,2017-10-02,4.526,69,Righteous Thunderbolt
763,2017-10-03,4.454,72,Righteous Thunderbolt
764,2017-10-04,4.438,78,Righteous Thunderbolt
765,2017-10-05,4.365,75,Righteous Thunderbolt
766,2017-10-06,4.282,79,Righteous Thunderbolt
767,2017-10-07,4.271,87,Righteous Thunderbolt
768,2017-10-08,4.276,106,Righteous Thunderbolt
769,2017-10-09,4.211,76,Righteous Thunderbolt
770,2017-10-10,4.187,73,Righteous Thunderbolt
771,2017-10-11,4.255,87,Righteous Thunderbolt
772,2017-10-12,4.373,58,Righteous Thunderbolt
773,2017-10-13,4.205,74,Righteous Thunderbolt
774,2017-10-14,4.189,81,Righteous Thunderbolt
775,2017-10-15,4.228,109,Righteous Thunderbolt
776,2017-10-16,4.119,58,Righteous Thunderbolt
777,2017-10-17,4.146,61,Righteous Thunderbolt
778,2017-10-18,4.049,76,Righteous Thunderbolt
779,2017-10-19,4.08,62,Righteous Thunderbolt
780,2017-10-20,4.095,71,Righteous Thunderbolt
781,2017-10-21,4.009,92,Righteous Thunderbolt
782,2017-10-22,4.023,96,Righteous Thunderbolt
783,2017-10-23,3.964,65,Righteous Thunderbolt
784,2017-10-24,3.93,59,Righteous Thunderbolt
785,2017-10-25,3.922,73,Righteous Thunderbolt
786,2017-10-26,3.891,90,Righteous Thunderbolt
787,2017-10-27,3.832,87,Righteous Thunderbolt
788,2017-10-28,3.819,96,Righteous Thunderbolt
789,2017-10-29,3.811,88,Righteous Thunderbolt
790,2017-10-30,3.806,87,Righteous Thunderbolt
791,2017-10-31,3.737,79,Righteous Thunderbolt
792,2017-11-01,3.745,89,Righteous Thunderbolt
793,2017-11-02,3.831,66,Righteous Thunderbolt
794,2017-11-03,3.815,89,Righteous Thunderbolt
795,2017-11-04,3.778,89,Righteous Thunderbolt
796,2017-11-05,3.818,97,Righteous Thunderbolt
797,2017-11-06,3.797,68,Righteous Thunderbolt
798,2017-11-07,3.845,84,Righteous Thunderbolt
799,2017-11-08,3.866,108,Righteous Thunderbolt
800,2017-11-09,4.061,134,Righteous Thunderbolt
801,2017-11-10,3.888,114,Righteous Thunderbolt
802,2017-11-11,4.009,112,Righteous Thunderbolt
803,2017-11-12,4.184,88,Righteous Thunderbolt
804,2017-11-13,4.134,69,Righteous Thunderbolt
805,2017-11-14,3.872,65,Righteous Thunderbolt
806,2017-11-15,3.898,65,Righteous Thunderbolt
807,2017-11-16,3.929,84,Righteous Thunderbolt
808,2017-11-17,3.916,71,Righteous Thunderbolt
809,2017-11-18,3.937,103,Righteous Thunderbolt
810,2017-11-19,3.997,88,Righteous Thunderbolt
811,2017-11-20,3.964,94,Righteous Thunderbolt
812,2017-11-21,3.902,74,Righteous Thunderbolt
813,2017-11-22,3.873,66,Righteous Thunderbolt
814,2017-11-23,3.83,90,Righteous Thunderbolt
815,2017-11-24,3.819,87,Righteous Thunderbolt
816,2017-11-25,3.857,102,Righteous Thunderbolt
817,2017-11-26,3.838,103,Righteous Thunderbolt
818,2017-11-27,3.864,83,Righteous Thunderbolt
819,2017-11-28,4.017,91,Righteous Thunderbolt
820,2017-11-29,4.158,78,Righteous Thunderbolt
821,2017-11-30,4.048,74,Righteous Thunderbolt
822,2017-12-01,4.028,83,Righteous Thunderbolt
823,2017-12-02,4.1,100,Righteous Thunderbolt
824,2017-12-03,4.49,116,Righteous Thunderbolt
825,2017-12-04,4.51,73,Righteous Thunderbolt
826,2017-12-05,4.372,75,Righteous Thunderbolt
827,2017-12-06,4.267,71,Righteous Thunderbolt
828,2017-12-07,4.239,78,Righteous Thunderbolt
829,2017-12-08,4.236,59,Righteous Thunderbolt
830,2017-12-09,4.311,81,Righteous Thunderbolt
831,2017-12-10,4.298,85,Righteous Thunderbolt
832,2017-12-11,4.441,78,Righteous Thunderbolt
833,2017-12-12,4.47,80,Righteous Thunderbolt
834,2017-12-13,4.366,72,Righteous Thunderbolt
835,2017-12-14,4.237,53,Righteous Thunderbolt
836,2017-12-15,4.141,81,Righteous Thunderbolt
837,2017-12-16,4.242,82,Righteous Thunderbolt
838,2017-12-17,4.434,70,Righteous Thunderbolt
839,2017-12-18,4.448,62,Righteous Thunderbolt
840,2017-12-19,4.372,58,Righteous Thunderbolt
841,2017-12-20,4.305,62,Righteous Thunderbolt
842,2017-12-21,4.232,58,Righteous Thunderbolt
843,2017-12-22,4.198,74,Righteous Thunderbolt
844,2017-12-23,4.24,76,Righteous Thunderbolt
845,2017-12-24,4.239,75,Righteous Thunderbolt
846,2017-12-25,4.172,77,Righteous Thunderbolt
847,2017-12-26,4.239,69,Righteous Thunderbolt
848,2017-12-27,4.317,97,Righteous Thunderbolt
849,2017-12-28,4.277,97,Righteous Thunderbolt
850,2017-12-29,4.381,106,Righteous Thunderbolt
851,2017-12-30,4.622,105,Righteous Thunderbolt
852,2017-12-31,4.572,75,Righteous Thunderbolt
853,2018-01-01,4.573,74,Righteous Thunderbolt
854,2018-01-02,4.592,78,Righteous Thunderbolt
855,2018-01-03,4.597,81,Righteous Thunderbolt
856,2018-01-04,4.557,83,Righteous Thunderbolt
857,2018-01-05,4.552,89,Righteous Thunderbolt
858,2018-01-06,4.567,86,Righteous Thunderbolt
859,2018-01-07,4.822,95,Righteous Thunderbolt
860,2018-01-08,4.67,91,Righteous Thunderbolt
861,2018-01-09,4.71,99,Righteous Thunderbolt
862,2018-01-10,4.956,78,Righteous Thunderbolt
863,2018-01-11,5.087,79,Righteous Thunderbolt
864,2018-01-12,4.969,79,Righteous Thunderbolt
865,2018-01-13,4.979,88,Righteous Thunderbolt
866,2018-01-14,5.057,90,Righteous Thunderbolt
867,2018-01-15,4.891,82,Righteous Thunderbolt
868,2018-01-16,4.815,77,Righteous Thunderbolt
869,2018-01-17,4.808,84,Righteous Thunderbolt
870,2018-01-18,5.172,65,Righteous Thunderbolt
871,2018-01-19,5.18,75,Righteous Thunderbolt
872,2018-01-20,5.226,77,Righteous Thunderbolt
873,2018-01-21,5.281,73,Righteous Thunderbolt
874,2018-01-22,5.025,65,Righteous Thunderbolt
875,2018-01-23,4.916,63,Righteous Thunderbolt
876,2018-01-24,4.886,95,Righteous Thunderbolt
877,2018-01-25,4.883,98,Righteous Thunderbolt
878,2018-01-26,4.889,97,Righteous Thunderbolt
879,2018-01-27,4.956,102,Righteous Thunderbolt
880,2018-01-28,4.93,73,Righteous Thunderbolt
881,2018-01-29,4.989,76,Righteous Thunderbolt
882,2018-01-30,5.183,67,Righteous Thunderbolt
883,2018-01-31,5.166,58,Righteous Thunderbolt
884,2018-02-01,4.986,64,Righteous Thunderbolt
885,2018-02-02,4.953,87,Righteous Thunderbolt
886,2018-02-03,5.164,93,Righteous Thunderbolt
887,2018-02-04,5.217,74,Righteous Thunderbolt
888,2018-02-05,5.165,66,Righteous Thunderbolt
889,2018-02-06,5.052,64,Righteous Thunderbolt
890,2018-02-07,4.996,67,Righteous Thunderbolt
891,2018-02-08,5.157,91,Righteous Thunderbolt
892,2018-02-09,5.214,59,Righteous Thunderbolt
893,2018-02-10,5.212,65,Righteous Thunderbolt
894,2018-02-11,5.084,77,Righteous Thunderbolt
895,2018-02-12,4.995,52,Righteous Thunderbolt
896,2018-02-13,4.902,54,Righteous Thunderbolt
897,2018-02-14,4.997,52,Righteous Thunderbolt
898,2018-02-15,5.178,75,Righteous Thunderbolt
899,2018-02-16,5.443,69,Righteous Thunderbolt
900,2018-02-17,5.312,76,Righteous Thunderbolt
901,2018-02-18,5.359,61,Righteous Thunderbolt
902,2018-02-19,5.402,69,Righteous Thunderbolt
903,2018-02-20,5.578,63,Righteous Thunderbolt
904,2018-02-21,5.576,50,Righteous Thunderbolt
905,2018-02-22,5.507,46,Righteous Thunderbolt
906,2018-02-23,5.409,68,Righteous Thunderbolt
907,2018-02-24,5.454,86,Righteous Thunderbolt
908,2018-02-25,5.485,70,Righteous Thunderbolt
909,2018-02-26,5.469,62,Righteous Thunderbolt
910,2018-02-27,5.399,56,Righteous Thunderbolt
911,2018-02-28,5.336,59,Righteous Thunderbolt
912,2018-03-01,5.306,64,Righteous Thunderbolt
913,2018-03-02,5.269,81,Righteous Thunderbolt
914,2018-03-03,5.304,73,Righteous Thunderbolt
915,2018-03-04,5.27,65,Righteous Thunderbolt
916,2018-03-05,5.46,54,Righteous Thunderbolt
917,2018-03-06,5.414,57,Righteous Thunderbolt
918,2018-03-07,5.424,72,Righteous Thunderbolt
919,2018-03-08,5.405,61,Righteous Thunderbolt
920,2018-03-09,5.298,57,Righteous Thunderbolt
921,2018-03-10,5.335,65,Righteous Thunderbolt
922,2018-03-11,5.326,67,Righteous Thunderbolt
923,2018-03-12,5.067,93,Righteous Thunderbolt
924,2018-03-13,4.815,102,Righteous Thunderbolt
925,2018-03-14,4.917,69,Righteous Thunderbolt
926,2018-03-15,5.061,91,Righteous Thunderbolt
927,2018-03-16,5.06,83,Righteous Thunderbolt
928,2018-03-17,5.172,96,Righteous Thunderbolt
929,2018-03-18,5.251,82,Righteous Thunderbolt
930,2018-03-19,5.185,54,Righteous Thunderbolt
931,2018-03-20,5.189,55,Righteous Thunderbolt
932,2018-03-21,5.141,60,Righteous Thunderbolt
933,2018-03-22,5.144,64,Righteous Thunderbolt
934,2018-03-23,5.226,55,Righteous Thunderbolt
935,2018-03-24,5.33,73,Righteous Thunderbolt
936,2018-03-25,5.517,81,Righteous Thunderbolt
937,2018-03-26,5.472,53,Righteous Thunderbolt
938,2018-03-27,5.43,66,Righteous Thunderbolt
939,2018-03-28,5.405,19,Righteous Thunderbolt
940,2018-03-29,5.245,63,Righteous Thunderbolt
941,2018-03-30,5.447,85,Righteous Thunderbolt
942,2018-03-31,5.435,92,Righteous Thunderbolt
943,2018-04-01,5.53,97,Righteous Thunderbolt
944,2018-04-02,5.426,60,Righteous Thunderbolt
945,2018-04-03,5.326,66,Righteous Thunderbolt
946,2018-04-04,4.901,108,Righteous Thunderbolt
947,2018-04-05,5.074,81,Righteous Thunderbolt
948,2018-04-06,4.976,70,Righteous Thunderbolt
949,2018-04-07,5.056,101,Righteous Thunderbolt
950,2018-04-08,5.073,81,Righteous Thunderbolt
951,2018-04-09,5.209,72,Righteous Thunderbolt
952,2018-04-10,5.23,73,Righteous Thunderbolt
953,2018-04-11,5.181,81,Righteous Thunderbolt
954,2018-04-12,5.086,58,Righteous Thunderbolt
955,2018-04-13,5.069,86,Righteous Thunderbolt
956,2018-04-14,5.196,96,Righteous Thunderbolt
957,2018-04-15,5.444,85,Righteous Thunderbolt
958,2018-04-16,5.49,82,Righteous Thunderbolt
959,2018-04-17,5.616,79,Righteous Thunderbolt
960,2018-04-18,5.598,90,Righteous Thunderbolt
961,2018-04-19,5.565,67,Righteous Thunderbolt
962,2018-04-20,5.654,65,Righteous Thunderbolt
963,2018-04-21,5.612,83,Righteous Thunderbolt
964,2018-04-22,5.839,79,Righteous Thunderbolt
965,2018-04-23,5.926,60,Righteous Thunderbolt
966,2018-04-24,5.727,60,Righteous Thunderbolt
967,2018-04-25,5.95,72,Righteous Thunderbolt
968,2018-04-26,5.941,51,Righteous Thunderbolt
969,2018-04-27,6.275,50,Righteous Thunderbolt
970,2018-04-28,6.191,75,Righteous Thunderbolt
971,2018-04-29,6.253,91,Righteous Thunderbolt
972,2018-04-30,6.1,65,Righteous Thunderbolt
973,2018-05-01,6.392,74,Righteous Thunderbolt
974,2018-05-02,6.713,60,Righteous Thunderbolt
975,2018-05-03,6.512,71,Righteous Thunderbolt
976,2018-05-04,6.384,86,Righteous Thunderbolt
977,2018-05-05,6.281,89,Righteous Thunderbolt
978,2018-05-06,6.563,82,Righteous Thunderbolt
